Deal Number,Acquiror ticker symbol,Announced date,Deal value th USD,DlyCap,Relative_Size,Model,evtdate,cret,car,bhar,nrets_est,Percent_Stock,Public_Target,Same_Industry,Log_Acq_Size
2007225803.0,VSTO,2020-09-28,81400.0,1099113.66,0.0740596745927077,Market Model,2020-09-28,0.0020986359,-0.029358642,-0.0297587,250.0,0.0,0,1,13.910014649330229
1941443308.0,SRGA,2020-09-29,125000.0,151908.0,0.8228664718118861,Market Model,2020-09-29,-0.057291667,-0.075779391,-0.079356309,250.0,0.0,0,1,11.931030353424829
2007202053.0,OMCL,2020-10-01,225000.0,3156176.84,0.0712887811444684,Market Model,2020-10-01,0.0186206897,0.0141379283,0.0138140876,250.0,0.0,0,0,14.96487199233122
1941444946.0,CAT,2020-10-05,405000.0,81193559.58,0.0049880803612379,Market Model,2020-10-05,0.0328539295,0.0364125533,0.0366757092,250.0,0.0,0,1,18.212346486469023
1941445605.0,AVLR,2020-10-05,377000.0,10916991.28,0.0345333242768698,Market Model,2020-10-05,0.0282108389,0.0269464426,0.0262314419,250.0,0.0,0,1,16.20583096650785
1941444825.0,BMY,2020-10-05,13100000.0,132351063.2,0.0989791822087909,Market Model,2020-10-05,-0.03477098,-0.036037269,-0.03582029,250.0,0.0,1,0,18.700968519850303
1941449316.0,ACA,2020-10-12,87000.0,2260861.8,0.0384809013978651,Market Model,2020-10-12,0.0166952055,-0.008663619,-0.010273719,250.0,0.0,0,0,14.631256625995269
1941447852.0,TWLO,2020-10-12,3200000.0,42077682.24,0.076049816188735,Market Model,2020-10-12,0.1296556336,0.098258589,0.102462048,250.0,1.0,0,1,17.55502804502887
1941448516.0,COLD,2020-10-13,1740000.0,7967767.99,0.2183798526995011,Market Model,2020-10-13,-0.028799177,-0.034899256,-0.034704083,250.0,0.3185632183908046,0,1,15.890914960101759
1941450311.0,FCNCA,2020-10-16,2156590.0,3113102.52,0.6927462189712917,Market Model,2020-10-16,0.1813201148,0.1941921418,0.2019208149,250.0,1.0,1,1,14.951130381743662
1941449305.0,COP,2020-10-19,9700000.0,36220553.82,0.2678037461327807,Market Model,2020-10-19,-0.067942161,-0.046109152,-0.044764407,250.0,1.0,1,1,17.40513730074991
1941712183.0,SWI,2020-10-23,142000.0,6763135.25,0.020996179249853,Market Model,2020-10-23,-0.012891344,-0.005183487,-0.005017474,250.0,0.0,0,1,15.726997134878475
2007079277.0,RPAY,2020-10-27,93000.0,1634313.12,0.0569046401585517,Market Model,2020-10-27,-0.003427592,0.0574927524,0.0540654149,250.0,0.0,0,1,14.30673316395078
1941447255.0,AMD,2020-10-27,35000000.0,98899007.76,0.3538963715888346,Market Model,2020-10-27,-0.06783797,-0.014267757,-0.013860432,250.0,1.0,1,1,18.40960976378225
1941455410.0,AIZ,2020-10-28,325000.0,7198917.12,0.0451456787989802,Market Model,2020-10-28,0.0165638194,0.0449721257,0.0448889925,250.0,0.0,0,0,15.789441172675069
1941586449.0,APEI,2020-10-28,329000.0,430645.72,0.7639690462963384,Market Model,2020-10-28,-0.045097369,-0.031766844,-0.032051753,250.0,0.0,0,1,12.973041035702822
1941456027.0,MRVL,2020-10-29,8196032.0,26485772.01,0.3094503719546289,Market Model,2020-10-29,-0.095490716,-0.058730024,-0.055606785,250.0,0.5818237410493273,1,1,17.09211824148818
1941456747.0,OCSL,2020-10-29,259064.0,641372.55,0.4039212467075492,Market Model,2020-10-29,-0.033898305,0.000468754,-5.522995e-06,250.0,1.0,0,1,13.371365768318826
1941457270.0,COUP,2020-11-02,1500000.0,18661634.7,0.0803788105443946,Market Model,2020-11-02,-0.095782323,-0.120093692,-0.120147026,250.0,0.4289826666666667,0,1,16.741980354048028
1941458835.0,KBAL,2020-11-04,180000.0,404991.84,0.4444533993573796,Market Model,2020-11-04,-0.03286385,-0.105909984,-0.108987252,250.0,0.0,0,0,12.911622197737552
1941460745.0,ADBE,2020-11-09,1500000.0,237283408.97,0.0063215544926263,Market Model,2020-11-09,-0.089572381,-0.104404773,-0.102176373,250.0,0.0,0,1,19.284765803116844
1941460356.0,CASY,2020-11-09,580000.0,6544689.84,0.0886214647568386,Market Model,2020-11-09,0.0944739519,0.0885186483,0.0899459367,250.0,0.0,0,1,15.694164567356802
1941460321.0,VFC,2020-11-09,2400000.0,27304180.04,0.0878986293118509,Market Model,2020-11-09,0.0852463606,0.0841450182,0.0816331131,250.0,0.0,0,0,17.122550363452596
1941461901.0,PANW,2020-11-11,800000.0,23049904.8,0.034707301697836,Market Model,2020-11-11,-0.000674255,0.0015528937,5.62132e-05,250.0,0.0,0,1,16.95317219724656
1941463044.0,PNC,2020-11-16,11600000.0,52058720.0,0.2228253018898659,Market Model,2020-11-16,0.048677686,0.0196535479,0.020154226,250.0,0.0,0,1,17.767882870213445
1941463747.0,HD,2020-11-16,8000000.0,298361309.52,0.0268131280589641,Market Model,2020-11-16,-0.013647553,-0.039877555,-0.040298439,250.0,0.0,1,0,19.5138157581018
1941466216.0,KMPR,2020-11-23,370000.0,4822081.11,0.076730355952059,Market Model,2020-11-23,0.0796447898,0.0597820271,0.0618057382,250.0,0.0,0,1,15.388716158403021
1941467257.0,FSK,2020-11-24,3642214.0,2145929.04,1.6972667465276483,Market Model,2020-11-24,0.0707188778,0.0423693579,0.0435055665,250.0,1.0,1,1,14.579083135456465
1941466788.0,MKC,2020-11-24,800000.0,22755684.0,0.0351560515605683,Market Model,2020-11-24,0.0104535308,-0.008476288,-0.008718365,250.0,0.0,0,1,16.94032551830873
1941469972.0,CSX,2020-11-30,700000.0,69816309.75,0.0100263105069084,Market Model,2020-11-30,-0.014764833,-0.025088914,-0.025075321,250.0,0.0,0,1,18.061378204477524
1941468836.0,PPG,2020-11-30,1150000.0,34906227.12,0.0329454110307181,Market Model,2020-11-30,0.0164973754,0.0082012433,0.0081903199,250.0,0.0,0,1,17.368175798763524
2007239147.0,KALU,2020-11-30,670000.0,1264169.4,0.5299922621129732,Market Model,2020-11-30,0.1033135946,0.1006841583,0.0984386124,250.0,0.0,0,1,14.04992586369654
1941470409.0,HSTM,2020-11-30,67500.0,603465.9,0.1118538760847961,Market Model,2020-11-30,0.0186046512,0.0178412569,0.0162590825,250.0,0.0,0,1,13.310444814195076
1941244830.0,AHCO,2020-12-01,2026000.0,1907516.52,1.0621139994111295,Market Model,2020-12-01,0.1939495798,0.1792180938,0.1801311828,250.0,0.4570582428430405,0,0,14.461312702653705
1941467539.0,CRM,2020-12-01,27700000.0,223678000.0,0.1238387324636307,Market Model,2020-12-01,-0.108427896,-0.121264157,-0.118941874,250.0,0.0,1,1,19.225718075624968
1941615106.0,ZBH,2020-12-01,250000.0,30909295.36,0.0080881817941255,Market Model,2020-12-01,-0.014464738,-0.019021746,-0.019168443,250.0,0.0,0,1,17.24656751734247
1941469353.0,CHD,2020-12-01,530000.0,21806456.5,0.024304728280819,Market Model,2020-12-01,-0.000115915,-0.00515198,-0.005459745,250.0,0.0,0,1,16.897716653634493
1941472391.0,JNPR,2020-12-07,180000.0,7247597.28,0.0248358170364565,Market Model,2020-12-07,0.0050855294,-0.003927014,-0.004217122,250.0,0.0,0,0,15.796180562247368
1941548462.0,MRCY,2020-12-07,310000.0,4154936.76,0.0746100405147923,Market Model,2020-12-07,0.1196723587,0.0987116536,0.10308294,250.0,0.0,0,0,15.23980776593925
1941709559.0,IR,2020-12-07,184000.0,18873874.64,0.0097489256185925,Market Model,2020-12-07,0.0017993702,-0.015318757,-0.015718985,250.0,0.0,0,1,16.753289229600064
1941708593.0,HUN,2020-12-07,250000.0,5623546.77,0.0444559297228001,Market Model,2020-12-07,0.0546558704,0.0373500657,0.0376940256,250.0,0.0,0,1,15.542473120676132
1941473365.0,APH,2020-12-09,1700000.0,39859412.2,0.0426499013951841,Market Model,2020-12-09,-0.007702182,-0.004051348,-0.004116458,250.0,0.0,1,1,17.500869126027045
1941515128.0,AYTU,2020-12-10,59900.0,87376.19,0.685541450136473,Market Model,2020-12-10,-0.27816092,-0.282082949,-0.308300036,250.0,0.7495826377295493,1,0,11.377978098899733
1941728742.0,PTC,2020-12-12,715000.0,13180585.74,0.0542464511140913,Market Model,2020-12-14,0.0123380082,0.0029438578,0.0030226726,250.0,0.0,0,1,16.394255527629287
1941697217.0,PRIM,2020-12-14,620000.0,1309654.08,0.4734074512255938,Market Model,2020-12-14,0.036802974,0.0263308349,0.0264806585,250.0,0.0,0,1,14.08527359923837
1941475415.0,GDDY,2020-12-15,365000.0,14204678.4,0.0256957595041363,Market Model,2020-12-15,0.0271973853,0.0134203308,0.0133002599,250.0,0.0,0,0,16.469081933098614
1941520088.0,CERN,2020-12-16,375000.0,23104622.4,0.0162305184437898,Market Model,2020-12-16,0.0526599327,0.0375527189,0.038319389,250.0,0.0,0,1,16.95554325937001
1941476366.0,IART,2020-12-16,400000.0,5023513.53,0.0796255444742476,Market Model,2020-12-16,0.081203269,0.0648708899,0.066852155,250.0,0.0,0,1,15.429640153222175
1941616459.0,SPSC,2020-12-17,100000.0,3424619.91,0.0292003208029004,Market Model,2020-12-17,0.0724682247,0.0591992177,0.0600497387,250.0,0.0,0,1,15.04650104833778
1941700453.0,MODN,2020-12-17,60000.0,1246243.59,0.0481446809287099,Market Model,2020-12-17,0.0817941953,0.0696793648,0.0713254359,250.0,0.0,0,0,14.035644456814667
1941194409.0,FANG,2020-12-21,2150000.0,7241482.32,0.296900538452188,Market Model,2020-12-21,-0.070380922,-0.056380114,-0.054798161,250.0,0.25821906976744186,1,1,15.79533648373695
1941477171.0,VSAT,2020-12-21,222000.0,2121211.53,0.1046571720265918,Market Model,2020-12-21,-0.00031211,0.0156917531,0.0139616244,250.0,0.0,1,1,14.567497959832828
1941479520.0,CENT,2020-12-31,532000.0,429294.32,1.2392430442592393,Market Model,2020-12-31,0.0238347458,0.0253709954,0.0255090233,250.0,0.0,0,0,12.96989802328422
1941480480.0,XRAY,2020-12-31,1040000.0,11246840.3,0.0924704158909413,Market Model,2020-12-31,0.0487804878,0.058568102,0.0592636888,250.0,0.0,0,1,16.2355977849433
1941481635.0,AVY,2021-01-04,87600.0,12938965.98,0.0067702473393472,Market Model,2021-01-04,-0.01271159,-0.01114072,-0.011142952,250.0,0.0,0,1,16.375753935034258
1941479913.0,CNC,2021-01-04,2200000.0,34805273.94,0.0632088115092134,Market Model,2021-01-04,0.0364901561,0.0361744357,0.0361110354,250.0,0.0,1,0,17.36527948326216
1941479578.0,TDY,2021-01-04,8200000.0,14457006.36,0.5671990311001012,Market Model,2021-01-04,-0.039913066,-0.034854966,-0.037516,250.0,0.4878048780487805,1,1,16.48668972421578
2007041228.0,UNH,2021-01-06,13000000.0,327153480.8,0.0397367008543226,Market Model,2021-01-06,0.044434907,0.0045494168,0.0039346873,250.0,0.0,1,0,19.60593997899111
1941691997.0,CMRX,2021-01-07,78000.0,299004.16,0.2608659357782848,Market Model,2021-01-07,0.7113821138,0.6655438008,0.6719937057,250.0,0.5,0,1,12.608212765319516
1941442184.0,DVN,2021-01-07,2550261.0,7007656.48,0.363924945133726,Market Model,2021-01-07,0.043202765,0.0009743443,-0.000497843,250.0,1.0,0,1,15.76251389213209
1941482591.0,FFIV,2021-01-07,500000.0,11006599.72,0.0454272902367344,Market Model,2021-01-07,0.0789280677,0.0572846178,0.0582263434,250.0,0.0,0,0,16.21400562539533
1941484751.0,AVAV,2021-01-13,405000.0,2306029.68,0.1756265340002041,Market Model,2021-01-13,0.3451793,0.3294941608,0.3394812386,250.0,0.12345679012345678,0,1,14.651037850500213
1941701553.0,CADE,2021-01-13,108400.0,2571231.39,0.0421587883617117,Market Model,2021-01-13,0.0685627222,0.0640221415,0.065134444,250.0,0.8339483394833949,0,1,14.759895482198269
2007134769.0,CTLT,2021-01-13,80000.0,19053911.62,0.0041986129460172,Market Model,2021-01-13,-0.001386482,-0.011264257,-0.011333808,250.0,0.0,0,0,16.76278297284197
2007308102.0,CTXS,2021-01-19,2250000.0,16172772.0,0.1391227181091775,Market Model,2021-01-19,0.0044700356,-0.002835924,-0.003340251,250.0,0.0,0,1,16.59883964543252
1941486762.0,TMO,2021-01-19,550000.0,199411991.9,0.0027581089520223,Market Model,2021-01-19,0.0380954298,0.0227270995,0.0231795326,250.0,0.0,0,0,19.11088355360344
1941519868.0,MGPI,2021-01-25,475000.0,898747.08,0.5285135390926666,Market Model,2021-01-25,0.1553547395,0.1515986685,0.1571231787,250.0,0.5,0,0,13.708756939055231
1941544125.0,SYBT,2021-01-27,189431.0,969402.24,0.1954101116993499,Market Model,2021-01-27,0.0653409091,0.0877083198,0.0882507948,250.0,0.8517930011455358,0,1,13.784434913098398
1941491709.0,WOR,2021-01-29,115000.0,2842913.06,0.0404514656526288,Market Model,2021-01-29,0.0048130322,-0.008966717,-0.009353763,250.0,0.0,0,1,14.860339809792702
1941515885.0,NMRK,2021-01-31,70000.0,1147368.04,0.0610091945736958,Market Model,2021-02-01,0.1183098592,0.1028647545,0.0995345506,250.0,0.0,0,1,13.95298121648273
1941491823.0,GTN,2021-02-01,925000.0,1519376.65,0.6088023006013684,Market Model,2021-02-01,-0.039544871,-0.053606865,-0.057119876,250.0,0.0,0,1,14.233810710024786
1941493875.0,TMUS,2021-02-02,1940000.0,159472726.52,0.0121650895569073,Market Model,2021-02-02,0.0260945431,-0.006467573,-0.007156807,250.0,0.0,0,1,18.887383471963084
1941711303.0,TW,2021-02-02,190000.0,6558037.5,0.0289720819681192,Market Model,2021-02-02,0.0590557658,0.0325182986,0.0317231255,250.0,0.0,0,0,15.696201954577152
1941493686.0,NOG,2021-02-03,295500.0,502068.45,0.5885651647698635,Market Model,2021-02-03,0.0135790495,-0.008311055,-0.013233431,250.0,0.15397631133671744,0,1,13.126491743960099
1941494510.0,CORR,2021-02-04,350000.0,126963.6,2.756695619846948,Market Model,2021-02-04,-0.042669584,-0.049641836,-0.05658301,250.0,0.34114285714285714,0,0,11.751655710185808
1941493828.0,MGNI,2021-02-05,1700000.0,5026139.3,0.3382317716502604,Market Model,2021-02-05,0.4207848837,0.3338975535,0.3694758139,250.0,0.2947941176470588,0,1,15.430162712579033
1941495757.0,RAMP,2021-02-08,68000.0,5438329.13,0.0125038404948469,Market Model,2021-02-08,-0.082790581,-0.100308268,-0.10091362,250.0,0.0,0,1,15.508982426432784
1941495952.0,CNO,2021-02-09,50000.0,3271706.9,0.0152825425773928,Market Model,2021-02-09,0.0034782609,-0.01205056,-0.012524127,250.0,0.0,0,1,15.000822394452795
1941496928.0,ZG,2021-02-10,500000.0,10568616.95,0.0473098800311804,Market Model,2021-02-10,0.1864206293,0.1699141116,0.17230806,250.0,0.0,0,1,16.173399502549195
1941512008.0,TYL,2021-02-10,2300000.0,17063160.24,0.1347933189192156,Market Model,2021-02-10,0.0903794862,0.0851782627,0.0863785434,250.0,0.0,1,1,16.65243232554542
1941492489.0,HRL,2021-02-11,3350000.0,26904113.94,0.1245162731421289,Market Model,2021-02-11,-0.025060631,-0.027495532,-0.027763397,250.0,0.0,0,1,17.10778976745126
1941513361.0,GTLS,2021-02-16,55000.0,5576545.72,0.0098627363177074,Market Model,2021-02-16,0.0299421119,0.0190754328,0.0192253968,250.0,0.0,0,1,15.534080096074055
1941544285.0,PGR,2021-02-16,338000.0,50485204.0,0.0066950308846924,Market Model,2021-02-16,-0.001389371,-0.003732409,-0.003900583,250.0,0.0,0,1,17.737190861216593
1941499068.0,ET,2021-02-17,7200000.0,18776103.36,0.3834661464070679,Market Model,2021-02-17,-0.005865103,0.0106879351,0.0102380144,250.0,1.0,1,1,16.748095521397715
1941499396.0,CRL,2021-02-17,875000.0,14263307.82,0.0613462186361199,Market Model,2021-02-17,-0.000990437,0.007707901,0.0062489372,250.0,0.0,0,1,16.473200910987604
1941512131.0,FSS,2021-02-18,52500.0,2150987.42,0.0244073951859746,Market Model,2021-02-18,0.0036161335,0.0127493961,0.0123345929,250.0,0.0,0,1,14.58143755979018
1941500107.0,RDFN,2021-02-19,608000.0,8906677.8,0.0682633877246575,Market Model,2021-02-19,0.0398722326,0.0643806351,0.0570625739,250.0,0.0,0,0,16.00231186796383
1941500908.0,KLR,2021-02-19,215000.0,489157.68,0.439531073088743,Market Model,2021-02-19,0.0849673203,0.091355531,0.0906312441,250.0,0.09302325581395349,0,0,13.100440170467625
1941501566.0,GT,2021-02-22,2500000.0,3241703.5,0.7711994634919572,Market Model,2021-02-22,0.2438756856,0.2564094845,0.2623536385,250.0,0.254262,1,1,14.991609521203989
1941500980.0,MTB,2021-02-22,7518439.0,19246100.01,0.3906474036866443,Market Model,2021-02-22,0.0861387488,0.1015867666,0.1038684867,250.0,1.0,1,1,16.77281900128943
1941502525.0,BEAM,2021-02-23,440000.0,6321414.14,0.069604678677167,Market Model,2021-02-23,-0.09241418,-0.108067735,-0.112790661,211.0,1.0,0,1,15.65945349742244
1941503713.0,LDOS,2021-02-23,380000.0,14772919.8,0.0257227416884778,Market Model,2021-02-23,-0.128951426,-0.131334031,-0.127943858,250.0,0.0,0,1,16.508306319466158
1941502744.0,ADSK,2021-02-24,1000000.0,63738900.0,0.0156890062426555,Market Model,2021-02-24,-0.04591871,-0.02880245,-0.029323234,250.0,0.0,0,0,17.970305609195513
1941502836.0,HPQ,2021-02-24,425000.0,35310233.68,0.0120361706991682,Market Model,2021-02-24,0.0394542773,0.0579858151,0.0588307192,250.0,0.0,0,1,17.379683385837925
1941549088.0,APPS,2021-02-26,400000.0,6471785.32,0.0618067473227001,Market Model,2021-02-26,0.1990887229,0.1882377128,0.184669068,250.0,0.0,0,1,15.682962566589344
1941720222.0,DNOW,2021-02-27,90000.0,1168789.76,0.0770027280184248,Market Model,2021-03-01,-0.02189781,-0.027659018,-0.028776025,250.0,0.0,0,0,13.97147937825773
1941505790.0,MMS,2021-03-01,430000.0,4994899.84,0.0860878123233798,Market Model,2021-03-01,-0.002292471,-0.010964974,-0.011457831,250.0,0.0,0,0,15.423927917811694
1941721410.0,AMK,2021-03-01,145000.0,1712206.17,0.084686063244358,Market Model,2021-03-01,-0.014705882,-0.025421052,-0.027116999,250.0,0.1724137931034483,0,1,14.353293254835016
2007033683.0,ABBV,2021-03-02,655000.0,191439267.62,0.0034214506153468,Market Model,2021-03-02,-0.009560052,-0.010645164,-0.010432499,250.0,0.0,0,1,19.0700811759198
1941505578.0,A,2021-03-02,695000.0,37966400.0,0.0183056597412448,Market Model,2021-03-02,-0.022691898,-0.02449874,-0.024689735,250.0,0.0,0,0,17.45221211601963
1941507117.0,TECH,2021-03-03,320000.0,14566696.56,0.0219679183047388,Market Model,2021-03-03,-0.065889808,-0.040607449,-0.040022823,250.0,0.0,0,0,16.494248423569516
1941610228.0,SHBI,2021-03-03,146000.0,184286.12,0.7922463178453157,Market Model,2021-03-03,-0.006480881,0.0592242104,0.0555564232,250.0,0.8592945205479452,1,1,12.124244828830506
1941511053.0,AMGN,2021-03-04,1900000.0,129340130.04,0.0146899496653699,Market Model,2021-03-04,0.0090389472,0.0219767721,0.0218018179,250.0,0.0,1,0,18.67795615939431
1941722311.0,DGX,2021-03-08,225000.0,15742351.8,0.0142926547988846,Market Model,2021-03-08,0.0221691678,-0.000584942,-0.000809388,250.0,0.0,0,1,16.571865205294053
1941508740.0,CXDO,2021-03-08,50000.0,115533.16,0.4327761830456295,Market Model,2021-03-08,0.1124161074,0.0841819755,0.083577061,115.0,0.8,0,1,11.65731286730589
1941683839.0,HQY,2021-03-08,67228.0,6533995.8,0.0102889567207863,Market Model,2021-03-08,0.001192053,-0.035427493,-0.037478327,250.0,0.0,0,0,15.692529228351393
1941509002.0,DBX,2021-03-09,165000.0,7871212.8,0.0209624620998685,Market Model,2021-03-09,0.0425894378,0.0256407617,0.0255744152,250.0,0.0,0,1,15.878722712713893
1941632594.0,WSFS,2021-03-10,976400.0,2561880.3,0.3811263156986686,Market Model,2021-03-10,-0.048842719,-0.100694876,-0.101074553,250.0,1.0,1,1,14.756252039035866
1941513472.0,HST,2021-03-15,161000.0,12153438.95,0.0132472792813922,Market Model,2021-03-15,0.0466627289,0.0459657333,0.0458174165,250.0,0.0,0,1,16.313122728854506
1941281248.0,DFNS,2021-03-15,863400.0,173190.0,4.985276286159709,Market Model,2021-03-15,0.0,-0.00054679,-0.000812751,200.0,1.0,0,0,12.062144536723089
1941514438.0,AME,2021-03-22,1350000.0,27842908.64,0.0484863136052009,Market Model,2021-03-22,0.0,0.0049255223,0.0048019375,250.0,0.0,0,0,17.142088864984643
1941603806.0,BANC,2021-03-22,226000.0,1025301.65,0.2204229360208286,Market Model,2021-03-22,-0.098874205,-0.0952404,-0.09262101,250.0,0.9898230088495575,1,1,13.840497419941975
1941514331.0,SNX,2021-03-22,7200000.0,5324810.4,1.3521608205993587,Market Model,2021-03-22,0.0518539977,0.0529035794,0.0522737181,250.0,0.6306666666666667,0,1,15.487887663292064
2007079980.0,SBCF,2021-03-23,102200.0,2040382.5,0.0500886475942623,Market Model,2021-03-23,-0.091239927,-0.072322545,-0.069579517,250.0,0.0,0,1,14.528647848244471
1941516397.0,MTD,2021-03-24,205000.0,26139947.68,0.0078424028429424,Market Model,2021-03-24,-0.012105724,-0.002436352,-0.002438139,250.0,0.0,0,1,17.078975264628124
1941497575.0,COHR,2021-03-25,7017237.0,6302904.96,1.1133337793498952,Market Model,2021-03-25,0.009492077,-0.003554461,-0.003402439,250.0,0.21325273750907942,1,1,15.656521189847533
1941517605.0,PEBO,2021-03-29,292300.0,664468.64,0.4399003691129802,Market Model,2021-03-29,-0.013257005,-0.022930536,-0.023616169,250.0,1.0,1,1,13.406742962643314
1941520108.0,GHC,2021-04-05,323000.0,2318659.98,0.1393045995471919,Market Model,2021-04-05,0.0692340516,0.0464702844,0.0478512192,250.0,0.0,1,1,14.656499981942755
1941520262.0,KELYA,2021-04-05,215000.0,858240.0,0.2505126771066368,Market Model,2021-04-05,0.0480466996,0.0191688729,0.0175732061,250.0,0.0,0,0,13.662639059635396
1941520421.0,BCO,2021-04-06,213000.0,3992179.38,0.0533543159576161,Market Model,2021-04-06,0.00908632,-0.002003088,-0.002246717,250.0,0.0,0,1,15.19984785027369
1941522107.0,APPH,2021-04-08,60000.0,1791048.25,0.0334999350240843,Market Model,2021-04-08,-0.104902478,-0.128614754,-0.125332839,154.0,0.8333333333333334,0,0,14.398311620936806
1941521128.0,PAR,2021-04-08,500000.0,1368796.48,0.3652843993286715,Market Model,2021-04-08,0.288594736,0.2589194714,0.2627031815,250.0,0.22,0,1,14.129442429961257
1941523164.0,CDLX,2021-04-13,650000.0,3567771.0,0.182186580921253,Market Model,2021-04-13,0.0836789901,0.0847548627,0.0772354385,250.0,0.0,0,1,15.087451589007959
1941564024.0,CSGP,2021-04-14,156000.0,35730931.75,0.0043659650717056,Market Model,2021-04-14,0.0291496242,0.0167509516,0.0166824763,250.0,0.0,0,0,17.39152730718547
1941541685.0,URI,2021-04-15,996000.0,23511589.8,0.0423620864634172,Market Model,2021-04-15,0.0078938477,-0.011534238,-0.011559022,250.0,0.0,1,1,16.973004040518358
1941524572.0,KIM,2021-04-15,3872971.0,8443430.68,0.4586963696135893,Market Model,2021-04-15,0.002541942,-0.008172089,-0.008491112,250.0,0.904677055418179,1,1,15.94889926265505
1941525982.0,WBS,2021-04-19,5115048.0,5187911.73,0.9859550944981093,Market Model,2021-04-19,-0.102131439,-0.080519209,-0.079114191,250.0,1.0,1,1,15.461841810010043
1941575368.0,BMRC,2021-04-19,134500.0,520552.62,0.2583792585656374,Market Model,2021-04-19,-0.102374266,-0.084699952,-0.082452371,250.0,1.0,1,1,13.16264625702826
1941527431.0,DLX,2021-04-21,960000.0,1779507.86,0.539474998441423,Market Model,2021-04-21,0.028975265,0.0378747408,0.0379916411,250.0,0.0,0,0,14.391847400893688
1941529367.0,SWKS,2021-04-22,2750000.0,30810962.0,0.0892539479942236,Market Model,2021-04-22,0.0448774081,0.021198212,0.0210331342,250.0,0.0,0,0,17.243381093714095
1941581390.0,CBAN,2021-04-22,84000.0,142485.0,0.5895357406042742,Market Model,2021-04-22,-0.003355705,-0.017475072,-0.017480941,250.0,0.725,0,1,11.866992009992392
1941544394.0,EHC,2021-04-26,95000.0,8798938.24,0.0107967572232897,Market Model,2021-04-26,-0.028299725,-0.041260126,-0.041512667,250.0,0.0,0,1,15.990141617623635
1941596324.0,FHI,2021-04-26,562000.0,2989762.86,0.1879747746950071,Market Model,2021-04-26,0.0074324324,-0.01295739,-0.013247511,250.0,0.0,0,1,14.910704631184792
1941566558.0,EFSC,2021-04-26,395153.0,1581392.81,0.249876562926829,Market Model,2021-04-26,-0.027430911,-0.044081074,-0.045830361,250.0,1.0,1,1,14.273816542004353
1941530880.0,IBM,2021-04-29,2000000.0,127783942.0,0.0156514188613777,Market Model,2021-04-29,-0.000915428,0.0084566851,0.0082678455,250.0,0.0,0,0,18.665851442560886
1941530854.0,HZO,2021-05-03,63000.0,1258347.2,0.0500656734484727,Market Model,2021-05-03,0.0766309976,0.0857578262,0.0856254726,250.0,0.0,0,0,14.045309671803984
1941531743.0,COO,2021-05-03,60000.0,20195654.39,0.0029709361648468,Market Model,2021-05-03,0.0098383179,0.0243660393,0.0243340338,250.0,0.0,0,1,16.820978010019903
1941531832.0,RCM,2021-05-04,300000.0,7107373.13,0.0422096876740169,Market Model,2021-05-04,-0.111070381,-0.108377063,-0.109951614,250.0,0.0,0,0,15.776643272189693
1941532597.0,ZNGA,2021-05-05,250000.0,11094494.97,0.0225336980796341,Market Model,2021-05-05,0.0075258702,0.0072321898,0.00485949,250.0,0.0,0,0,16.221959594610706
1941533431.0,MTZ,2021-05-05,420000.0,7948057.2,0.0528431023370088,Market Model,2021-05-05,0.0334561951,0.0363954083,0.0368140096,250.0,0.0,0,1,15.888438079407011
2007264433.0,EQT,2021-05-06,2925000.0,5627273.72,0.5197898921469205,Market Model,2021-05-06,0.0391762933,0.0245761128,0.013855776,250.0,0.6581196581196581,0,1,15.543135641270009
1941533707.0,BILL,2021-05-06,2375000.0,11467642.34,0.2071044709613781,Market Model,2021-05-06,0.0544920005,0.0440684787,0.026924862,250.0,0.7894736842105263,0,1,16.255039917846453
1941535822.0,GMS,2021-05-11,135000.0,1978674.46,0.0682274940770196,Market Model,2021-05-11,-0.068965517,-0.002965808,-0.003407981,250.0,0.0,0,1,14.497937713832732
1941710717.0,MGRC,2021-05-13,260000.0,1962868.9,0.1324591774825104,Market Model,2021-05-13,0.0439000728,0.0403201019,0.0406605634,250.0,0.0,0,1,14.489917685495996
1941537851.0,GIS,2021-05-14,1200000.0,39025944.58,0.0307487752805085,Market Model,2021-05-14,-0.002700127,-0.011642199,-0.01187001,250.0,0.0,0,1,17.479737228557152
1941538421.0,FELE,2021-05-17,150000.0,4042743.42,0.0371035171952614,Market Model,2021-05-17,-0.032111693,-0.042853475,-0.042719111,250.0,0.0,0,1,15.212434083833895
1941538703.0,PFGC,2021-05-18,2500000.0,6920173.26,0.3612626311613475,Market Model,2021-05-18,-0.094868396,-0.076010455,-0.073673878,250.0,0.0,1,1,15.749951364852672
1941539040.0,GBCI,2021-05-18,925388.0,5874512.55,0.1575259210230132,Market Model,2021-05-18,-0.038517559,-0.025110801,-0.024811425,250.0,1.0,0,1,15.586133644339512
1941546984.0,HSY,2021-05-18,425000.0,25249603.67,0.0168319473665623,Market Model,2021-05-18,0.0068377067,0.0198072796,0.0197399185,250.0,0.0,0,1,17.044321017324833
1941541011.0,ORA,2021-05-24,377000.0,3767655.9,0.1000622164035733,Market Model,2021-05-24,0.0175621372,0.0119577658,0.0116083476,250.0,0.0,0,1,15.141963588852263
1941540226.0,MLM,2021-05-24,2300000.0,22607994.4,0.1017339247040861,Market Model,2021-05-24,0.0008564482,-0.007672894,-0.00776386,250.0,0.0,0,0,16.933814136206486
